product,campaign_type,campaign,channel,date,conversions
product b,performance,product b|performance|campaign 20,folder,2022-07-30,161.31585990437932
product b,performance,product b|performance|campaign 20,folder,2022-07-31,155.01402947011348
product b,performance,product b|performance|campaign 20,folder,2022-08-01,1118.9007729524824
product b,performance,product b|performance|campaign 20,folder,2022-08-02,163.81618264087521
product b,performance,product b|performance|campaign 20,folder,2022-08-03,154.03339280450277
product b,performance,product b|performance|campaign 20,folder,2022-08-04,157.06709818107873
product b,performance,product b|performance|campaign 20,folder,2022-08-05,166.64184160106208
product b,performance,product b|performance|campaign 20,folder,2022-08-06,155.16414811940365
product b,performance,product b|performance|campaign 20,folder,2022-08-07,155.55616712240248
product b,performance,product b|performance|campaign 20,folder,2022-08-08,1357.9804943852942
product b,performance,product b|performance|campaign 20,folder,2022-08-09,160.53726430560906
product b,performance,product b|performance|campaign 20,folder,2022-08-10,892.11204702866178
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-18,558.28915884674268
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-21,78.155497510407073
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-22,75.807880313740185
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-23,80.1620555900149
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-24,79.411521244424691
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-25,836.585958498487
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-26,77.274009534238431
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-27,80.248469149442485
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-28,74.78329775592988
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-29,76.383233386003425
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-30,75.42042402779
product b,performance,product b|performance|campaign 20,google - branded search,2022-07-31,74.1676182198562
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-01,834.07583938983294
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-02,80.9953573517344
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-03,70.901311009519162
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-04,78.849719297799268
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-05,79.5424168632282
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-06,75.394119691758419
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-07,75.992237980904122
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-08,537.19126794144984
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-09,71.3152693866629
product b,performance,product b|performance|campaign 20,google - branded search,2022-08-10,79.294619173076029
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-18,1604.8676032897415
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-21,222.84018400902562
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-22,224.11995017254145
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-23,213.09724460648349
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-24,213.55460388066842
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-25,2252.4011072506905
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-26,207.59628180010665
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-27,211.27956863304087
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-28,201.70377980504028
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-29,218.87463798703808
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-30,229.12846727526937
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-07-31,220.85446641540796
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-01,2255.6212451430547
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-02,206.95352298788393
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-03,219.26292382187177
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-04,218.86870325931636
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-05,218.17883527434932
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-06,219.17473119513028
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-07,219.63743634374242
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-08,1688.8504625447854
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-09,214.89601177740485
product b,performance,product b|performance|campaign 20,google - non-branded search,2022-08-10,224.68703537979232
product b,performance,product b|performance|campaign 20,instagram,2022-07-18,685.30277056087471
product b,performance,product b|performance|campaign 20,instagram,2022-07-21,84.19129448611524
product b,performance,product b|performance|campaign 20,instagram,2022-07-22,97.69487805691044
product b,performance,product b|performance|campaign 20,instagram,2022-07-23,94.297048456898381
product b,performance,product b|performance|campaign 20,instagram,2022-07-24,92.413156933404792
product b,performance,product b|performance|campaign 20,instagram,2022-07-25,1078.3776295056184
product b,performance,product b|performance|campaign 20,instagram,2022-07-26,96.520084488543176
product b,performance,product b|performance|campaign 20,instagram,2022-07-27,94.84375242678415
product b,performance,product b|performance|campaign 20,instagram,2022-07-28,99.586459555462071
product b,performance,product b|performance|campaign 20,instagram,2022-07-29,94.635805635559535
product b,performance,product b|performance|campaign 20,instagram,2022-07-30,97.968363201538381
product b,performance,product b|performance|campaign 20,instagram,2022-07-31,95.3917284091474
product b,performance,product b|performance|campaign 20,instagram,2022-08-01,1060.6221417956287
product b,performance,product b|performance|campaign 20,instagram,2022-08-02,98.262051084371635
product b,performance,product b|performance|campaign 20,instagram,2022-08-03,91.585690659261942
product b,performance,product b|performance|campaign 20,instagram,2022-08-04,97.714498962507875
product b,performance,product b|performance|campaign 20,instagram,2022-08-05,83.774844947949973
product b,performance,product b|performance|campaign 20,instagram,2022-08-06,87.367606521808582
product b,performance,product b|performance|campaign 20,instagram,2022-08-07,94.039591833563549
product b,performance,product b|performance|campaign 20,instagram,2022-08-08,691.242441941863
product b,performance,product b|performance|campaign 20,instagram,2022-08-09,102.32078515353317
product b,performance,product b|performance|campaign 20,instagram,2022-08-10,96.50039925305272
product b,performance,product b|performance|campaign 20,ooh,2022-07-18,4931.0692077411686
product b,performance,product b|performance|campaign 20,ooh,2022-07-21,1459.4941967107484
product b,performance,product b|performance|campaign 20,ooh,2022-07-22,1400.5918306698625
product b,performance,product b|performance|campaign 20,ooh,2022-07-23,472.56395985492554
product b,performance,product b|performance|campaign 20,ooh,2022-07-24,449.79705747908849
product b,performance,product b|performance|campaign 20,ooh,2022-07-25,3542.0706234339418
product b,performance,product b|performance|campaign 20,ooh,2022-07-26,483.25167057129096
product b,performance,product b|performance|campaign 20,ooh,2022-07-27,486.33385098021029
product b,performance,product b|performance|campaign 20,ooh,2022-07-28,517.090184900158
product b,performance,product b|performance|campaign 20,ooh,2022-07-29,506.73698162299542
product b,performance,product b|performance|campaign 20,ooh,2022-07-30,533.42487116714744
product b,performance,product b|performance|campaign 20,ooh,2022-07-31,451.4554391482734
product b,performance,product b|performance|campaign 20,ooh,2022-08-01,3602.4248695715023
product b,performance,product b|performance|campaign 20,ooh,2022-08-02,537.64131016243869
product b,performance,product b|performance|campaign 20,ooh,2022-08-03,494.02021688677235
product b,performance,product b|performance|campaign 20,ooh,2022-08-04,468.83329265430842
product b,performance,product b|performance|campaign 20,ooh,2022-08-05,489.51039272301853
product b,performance,product b|performance|campaign 20,ooh,2022-08-06,464.99249380026237
